accommodates,bedrooms,beds,bathrooms,longitude,neighbourhood_cleansed,room_type,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,nb_amenities,people_per_bedroom,amenities_per_person
5.0,2.0,2.0,1.0,-122.32608628301442,14.0,0.0,5.0,10.0,100.0,10.0,10.0,19.0,1.6666666666666667,20.0
2.0,1.0,1.0,1.0,-122.34226309987451,15.0,1.0,10.0,10.0,96.0,10.0,10.0,11.0,1.0,11.0
3.0,1.0,1.0,1.0,-122.31653539871525,12.0,0.0,9.0,10.0,66.0,8.0,7.0,11.0,1.5,20.0
2.0,0.0,1.0,1.0,-122.3568734622366,2.0,0.0,1.0,7.0,100.0,10.0,10.0,19.0,2.0,19.0
4.0,2.0,3.0,1.0,-122.30485638264813,9.0,0.0,10.0,10.0,98.0,10.0,9.0,11.0,1.3333333333333333,1.0
4.0,1.0,3.0,1.0,-122.29080422652784,15.0,0.0,0.0,8.0,96.0,10.0,10.0,18.0,2.0,20.0
6.0,2.0,3.0,1.5,-122.3822111614972,0.0,0.0,10.0,10.0,94.0,9.0,10.0,23.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.29561574982894,15.0,0.0,10.0,10.0,96.0,10.0,10.0,15.0,1.0,15.0
2.0,1.0,1.0,1.0,-122.35132481307524,7.0,2.0,1.0,10.0,100.0,10.0,10.0,20.0,1.0,20.0
3.0,1.0,2.0,1.0,-122.31822255275053,9.0,0.0,9.0,10.0,91.0,9.0,9.0,17.0,1.5,20.0
4.0,2.0,2.0,2.0,-122.35982497897736,6.0,0.0,0.0,8.0,96.0,10.0,10.0,14.0,1.3333333333333333,6.0
2.0,1.0,1.0,1.0,-122.30540894196074,8.0,1.0,10.0,10.0,100.0,9.0,9.0,8.0,1.0,5.0
2.0,1.0,1.0,1.0,-122.37240588895553,15.0,1.0,10.0,10.0,98.0,10.0,10.0,8.0,1.0,5.0
2.0,1.0,1.0,1.0,-122.34153252138238,13.0,0.0,1.0,10.0,80.0,8.0,10.0,10.0,1.0,8.0
4.0,1.0,1.0,1.0,-122.2767983186092,15.0,0.0,1.0,10.0,100.0,10.0,10.0,16.0,2.0,20.0
3.0,1.0,1.0,1.0,-122.3017800699341,15.0,0.0,10.0,10.0,91.0,9.0,9.0,14.0,1.5,10.0
5.0,2.0,3.0,1.0,-122.3676292967417,15.0,0.0,5.0,10.0,100.0,10.0,10.0,16.0,1.6666666666666667,5.0
2.0,0.0,1.0,1.0,-122.36091010563622,15.0,0.0,5.0,10.0,100.0,10.0,10.0,14.0,2.0,14.0
3.0,1.0,1.0,1.0,-122.35590915697244,2.0,0.0,0.0,8.0,96.0,10.0,10.0,14.0,1.5,10.0
2.0,0.0,1.0,1.0,-122.31886360835568,14.0,0.0,1.0,10.0,80.0,6.0,10.0,11.0,2.0,11.0
1.0,1.0,1.0,2.5,-122.3896954585665,15.0,1.0,10.0,10.0,100.0,10.0,10.0,12.0,0.5,18.0
2.0,1.0,2.0,1.0,-122.3196966339597,14.0,0.0,10.0,10.0,99.0,10.0,10.0,13.0,1.0,13.0
10.0,5.0,5.0,3.5,-122.35869359564737,15.0,0.0,7.0,10.0,85.0,9.0,8.0,19.0,1.6666666666666667,20.0
3.0,1.0,1.0,1.0,-122.30935811040432,15.0,0.0,1.0,0.0,100.0,10.0,10.0,17.0,1.5,20.0
3.0,1.0,1.0,1.0,-122.32319176338969,14.0,0.0,10.0,10.0,94.0,10.0,10.0,15.0,1.5,20.0
3.0,1.0,1.0,1.0,-122.32526394571826,3.0,0.0,10.0,10.0,98.0,9.0,10.0,15.0,1.5,20.0
4.0,2.0,2.0,2.5,-122.3064097776198,11.0,0.0,10.0,10.0,93.0,10.0,10.0,11.0,1.3333333333333333,1.0
2.0,1.0,1.0,1.0,-122.30373182618672,15.0,1.0,2.0,10.0,96.0,10.0,9.0,21.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.38300722083376,15.0,0.0,0.0,8.0,96.0,10.0,10.0,8.0,1.0,5.0
2.0,1.0,1.0,1.0,-122.30746196378225,12.0,0.0,0.0,8.0,96.0,10.0,10.0,20.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.33906002787364,1.0,1.0,5.0,10.0,100.0,10.0,10.0,17.0,1.0,17.0
3.0,1.0,1.0,1.0,-122.28313857119326,15.0,1.0,10.0,10.0,95.0,10.0,9.0,11.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.3293890374673,13.0,1.0,10.0,10.0,94.0,10.0,10.0,13.0,1.0,13.0
2.0,1.0,1.0,1.5,-122.3460439290001,5.0,1.0,0.0,8.0,96.0,10.0,10.0,14.0,1.0,14.0
5.0,3.0,3.0,3.0,-122.35889539343296,15.0,0.0,7.0,10.0,96.0,10.0,10.0,11.0,1.25,20.0
2.0,1.0,2.0,1.0,-122.30517740831009,15.0,1.0,10.0,10.0,91.0,10.0,9.0,14.0,1.0,14.0
4.0,2.0,2.0,1.0,-122.35131440111223,15.0,0.0,3.0,10.0,100.0,10.0,10.0,13.0,1.3333333333333333,4.0
2.0,1.0,1.0,1.0,-122.33296364958792,15.0,0.0,10.0,10.0,97.0,10.0,10.0,5.0,1.0,20.0
2.0,1.0,1.0,2.0,-122.39413276345113,15.0,1.0,0.0,8.0,96.0,10.0,10.0,17.0,1.0,17.0
8.0,2.0,3.0,2.0,-122.32779110507346,14.0,0.0,10.0,10.0,96.0,10.0,10.0,14.0,2.6666666666666665,20.0
7.0,3.0,3.0,1.0,-122.3676003804966,15.0,0.0,10.0,10.0,99.0,10.0,10.0,16.0,1.75,0.0
4.0,1.0,3.0,1.0,-122.36653170901198,15.0,0.0,10.0,10.0,95.0,10.0,10.0,6.0,2.0,20.0
2.0,1.0,1.0,2.0,-122.29249213070776,15.0,1.0,1.0,10.0,100.0,10.0,10.0,17.0,1.0,17.0
2.0,1.0,1.0,1.0,-122.37775861421316,15.0,1.0,0.0,8.0,96.0,10.0,10.0,15.0,1.0,15.0
9.0,4.0,5.0,3.5,-122.29850281251068,15.0,0.0,7.0,10.0,100.0,10.0,10.0,20.0,1.8,0.0
5.0,1.0,2.0,1.0,-122.31838210781476,14.0,0.0,1.0,10.0,100.0,10.0,10.0,6.0,2.5,20.0
2.0,1.0,1.0,1.0,-122.3173820767618,15.0,1.0,10.0,10.0,93.0,9.0,9.0,18.0,1.0,18.0
2.0,1.0,1.0,1.0,-122.29043120955204,15.0,0.0,10.0,10.0,98.0,10.0,10.0,15.0,1.0,15.0
2.0,1.0,1.0,1.0,-122.347951057352,7.0,0.0,7.0,10.0,100.0,10.0,10.0,25.0,1.0,20.0
4.0,1.0,3.0,2.0,-122.41366735523944,15.0,0.0,1.0,10.0,100.0,10.0,10.0,16.0,2.0,20.0
8.0,3.0,3.0,2.0,-122.36971981467885,15.0,0.0,10.0,10.0,87.0,9.0,9.0,14.0,2.0,20.0
2.0,1.0,2.0,1.0,-122.35558832156012,15.0,1.0,10.0,10.0,91.0,9.0,9.0,10.0,1.0,8.0
2.0,1.0,1.0,1.0,-122.30205482967467,15.0,0.0,0.0,8.0,96.0,10.0,10.0,16.0,1.0,16.0
2.0,1.0,1.0,1.0,-122.3894959253679,0.0,1.0,10.0,10.0,94.0,9.0,10.0,8.0,1.0,5.0
4.0,1.0,2.0,1.0,-122.3143253380698,8.0,0.0,10.0,10.0,93.0,9.0,10.0,15.0,2.0,7.0
5.0,2.0,2.0,1.0,-122.30129525742656,11.0,0.0,1.0,10.0,100.0,10.0,10.0,20.0,1.6666666666666667,8.0
1.0,1.0,1.0,1.0,-122.28847781021196,15.0,1.0,9.0,10.0,100.0,10.0,10.0,14.0,0.5,20.0
7.0,3.0,4.0,2.5,-122.36011756269993,10.0,0.0,0.0,8.0,96.0,10.0,10.0,18.0,1.75,20.0
2.0,1.0,1.0,1.0,-122.3459189045046,7.0,0.0,10.0,10.0,94.0,10.0,10.0,20.0,1.0,20.0
6.0,2.0,3.0,2.0,-122.3376072657957,1.0,0.0,10.0,10.0,94.0,10.0,10.0,22.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.38617913336944,15.0,1.0,10.0,10.0,97.0,10.0,9.0,12.0,1.0,12.0
2.0,0.0,1.0,1.0,-122.3409750354935,15.0,0.0,0.0,8.0,96.0,10.0,10.0,17.0,2.0,17.0
1.0,1.0,1.0,1.0,-122.35890622951284,15.0,1.0,1.0,10.0,100.0,10.0,10.0,8.0,0.5,12.0
3.0,1.0,1.0,1.0,-122.35005573597373,5.0,0.0,10.0,10.0,96.0,9.0,9.0,17.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.34882844603948,4.0,0.0,10.0,10.0,97.0,10.0,9.0,10.0,1.0,8.0
2.0,0.0,1.0,1.0,-122.35092545550032,4.0,0.0,10.0,10.0,98.0,10.0,10.0,11.0,2.0,11.0
4.0,1.0,2.0,1.0,-122.28911850769953,15.0,0.0,7.0,10.0,100.0,10.0,10.0,25.0,2.0,15.0
4.0,2.0,2.0,2.0,-122.29832770518668,15.0,0.0,0.0,8.0,96.0,10.0,10.0,15.0,1.3333333333333333,7.0
4.0,2.0,2.0,1.0,-122.34042280392724,15.0,0.0,10.0,10.0,98.0,10.0,10.0,12.0,1.3333333333333333,3.0
8.0,3.0,4.0,2.5,-122.29756855987095,15.0,0.0,7.0,10.0,100.0,8.0,9.0,12.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.27890718932444,15.0,1.0,10.0,10.0,91.0,10.0,10.0,20.0,1.0,20.0
4.0,2.0,2.0,1.0,-122.30689745612425,11.0,0.0,8.0,10.0,87.0,8.0,9.0,3.0,1.3333333333333333,20.0
8.0,3.0,3.0,3.0,-122.33851094420066,13.0,0.0,10.0,10.0,97.0,10.0,10.0,12.0,2.0,20.0
6.0,2.0,4.0,2.0,-122.3375703754553,7.0,0.0,1.0,10.0,100.0,10.0,10.0,19.0,2.0,20.0
9.0,3.0,6.0,2.5,-122.29906278302975,15.0,0.0,1.0,7.0,100.0,10.0,10.0,21.0,2.25,20.0
4.0,2.0,2.0,1.5,-122.32278303732863,14.0,0.0,0.0,8.0,96.0,10.0,10.0,20.0,1.3333333333333333,12.0
2.0,1.0,2.0,1.0,-122.27041778578705,15.0,1.0,10.0,10.0,93.0,9.0,8.0,9.0,1.0,7.0
4.0,1.0,2.0,1.0,-122.3620817788268,15.0,0.0,1.0,10.0,100.0,10.0,10.0,11.0,2.0,1.0
2.0,1.0,1.0,1.0,-122.30922329574224,15.0,0.0,1.0,7.0,100.0,10.0,10.0,18.0,1.0,18.0
2.0,1.0,1.0,1.0,-122.30822499944118,15.0,1.0,10.0,10.0,94.0,9.0,9.0,12.0,1.0,12.0
2.0,1.0,1.0,1.0,-122.32619871707122,14.0,0.0,6.0,10.0,70.0,10.0,10.0,12.0,1.0,12.0
3.0,0.0,2.0,1.0,-122.31288884196078,15.0,0.0,0.0,8.0,96.0,10.0,10.0,23.0,3.0,20.0
4.0,1.0,2.0,1.0,-122.341017624811,15.0,0.0,0.0,8.0,96.0,10.0,10.0,23.0,2.0,20.0
6.0,2.0,2.0,2.5,-122.34922235970096,7.0,0.0,10.0,10.0,97.0,9.0,10.0,18.0,2.0,20.0
4.0,1.0,2.0,1.0,-122.32529437681043,14.0,0.0,10.0,10.0,97.0,9.0,10.0,10.0,2.0,0.0
4.0,2.0,2.0,2.0,-122.29518831031596,15.0,0.0,1.0,10.0,100.0,10.0,10.0,11.0,1.3333333333333333,1.0
6.0,3.0,3.0,1.5,-122.31350552051168,11.0,0.0,1.0,10.0,100.0,10.0,10.0,14.0,1.5,0.0
4.0,1.0,2.0,1.0,-122.34852483424518,7.0,0.0,10.0,10.0,98.0,10.0,9.0,22.0,2.0,20.0
3.0,1.0,1.0,2.5,-122.34291580595983,15.0,1.0,2.0,10.0,100.0,10.0,10.0,17.0,1.5,20.0
2.0,1.0,1.0,2.0,-122.2809825409234,15.0,1.0,0.0,8.0,96.0,10.0,10.0,13.0,1.0,13.0
4.0,2.0,2.0,1.0,-122.35737774223328,6.0,0.0,10.0,10.0,97.0,9.0,10.0,18.0,1.3333333333333333,20.0
2.0,1.0,1.0,1.0,-122.29434170367982,15.0,1.0,0.0,8.0,96.0,10.0,10.0,11.0,1.0,11.0
2.0,0.0,1.0,1.0,-122.3425325589713,7.0,0.0,3.0,10.0,98.0,10.0,10.0,12.0,2.0,12.0
2.0,1.0,1.0,1.0,-122.2871282108702,15.0,1.0,0.0,8.0,96.0,10.0,10.0,12.0,1.0,12.0
2.0,1.0,1.0,1.0,-122.27462463304931,15.0,0.0,10.0,10.0,99.0,10.0,9.0,15.0,1.0,15.0
2.0,1.0,1.0,1.0,-122.3117444016059,15.0,0.0,10.0,10.0,100.0,10.0,9.0,23.0,1.0,20.0
4.0,2.0,2.0,1.0,-122.37795390300462,15.0,0.0,1.0,10.0,100.0,10.0,10.0,14.0,1.3333333333333333,6.0
5.0,1.0,2.0,1.0,-122.37720365411673,15.0,1.0,7.0,10.0,99.0,10.0,10.0,16.0,2.5,5.0
2.0,1.0,1.0,1.0,-122.30055650261596,15.0,1.0,4.0,10.0,100.0,10.0,10.0,14.0,1.0,14.0
2.0,1.0,1.0,1.0,-122.36969568655506,15.0,0.0,10.0,10.0,98.0,10.0,10.0,10.0,1.0,8.0
2.0,1.0,1.0,1.0,-122.31045183422692,9.0,0.0,5.0,10.0,100.0,10.0,10.0,13.0,1.0,13.0
7.0,3.0,5.0,1.5,-122.3157986876817,12.0,0.0,2.0,10.0,98.0,10.0,10.0,13.0,1.75,20.0
2.0,1.0,1.0,1.0,-122.3255527604734,15.0,1.0,0.0,8.0,96.0,10.0,10.0,12.0,1.0,12.0
2.0,1.0,1.0,1.0,-122.29650746206042,15.0,1.0,10.0,10.0,95.0,10.0,10.0,19.0,1.0,19.0
1.0,1.0,1.0,1.0,-122.32090111669412,14.0,1.0,1.0,10.0,100.0,10.0,10.0,10.0,0.5,15.0
2.0,1.0,1.0,1.5,-122.3900696791092,15.0,1.0,0.0,8.0,96.0,10.0,10.0,10.0,1.0,8.0
4.0,2.0,2.0,2.0,-122.28143812274546,15.0,0.0,4.0,10.0,90.0,10.0,10.0,14.0,1.3333333333333333,6.0
4.0,1.0,1.0,1.0,-122.31964164578784,15.0,0.0,8.0,10.0,100.0,10.0,10.0,11.0,2.0,1.0
8.0,1.0,8.0,0.0,-122.3401055293267,15.0,2.0,10.0,10.0,93.0,9.0,10.0,13.0,4.0,20.0
5.0,2.0,2.0,1.0,-122.30045754145362,15.0,0.0,10.0,10.0,95.0,10.0,9.0,17.0,1.6666666666666667,20.0
3.0,1.0,1.0,1.0,-122.40186399570533,15.0,0.0,10.0,10.0,100.0,10.0,10.0,9.0,1.5,20.0
3.0,1.0,2.0,1.0,-122.31427340251,12.0,0.0,10.0,10.0,94.0,9.0,9.0,13.0,1.5,20.0
4.0,1.0,2.0,1.0,-122.33071778067506,1.0,0.0,10.0,10.0,92.0,9.0,10.0,19.0,2.0,20.0
8.0,3.0,4.0,3.0,-122.355344428721,15.0,0.0,8.0,10.0,84.0,8.0,9.0,17.0,2.0,20.0
1.0,1.0,1.0,1.0,-122.32692962667775,14.0,1.0,10.0,10.0,98.0,10.0,10.0,3.0,0.5,20.0
8.0,3.0,3.0,3.5,-122.33876739833978,13.0,0.0,0.0,8.0,96.0,10.0,10.0,15.0,2.0,20.0
8.0,3.0,5.0,1.5,-122.41147001291664,15.0,0.0,0.0,8.0,96.0,10.0,10.0,14.0,2.0,20.0
2.0,1.0,1.0,1.5,-122.38671563310248,15.0,1.0,1.0,10.0,100.0,10.0,10.0,19.0,1.0,19.0
2.0,1.0,1.0,1.0,-122.41297509483516,15.0,0.0,6.0,10.0,100.0,10.0,10.0,10.0,1.0,8.0
2.0,1.0,1.0,1.0,-122.31647308056289,9.0,1.0,7.0,5.0,100.0,10.0,8.0,14.0,1.0,14.0
2.0,1.0,2.0,1.0,-122.28562135651396,15.0,0.0,10.0,10.0,98.0,10.0,10.0,17.0,1.0,17.0
2.0,0.0,1.0,1.0,-122.3406781767356,7.0,0.0,10.0,10.0,98.0,10.0,10.0,12.0,2.0,12.0
6.0,1.0,4.0,2.0,-122.33042524699611,3.0,0.0,10.0,10.0,90.0,10.0,9.0,15.0,3.0,20.0
2.0,1.0,1.0,1.0,-122.35089205892858,5.0,0.0,8.0,10.0,100.0,10.0,9.0,19.0,1.0,19.0
2.0,1.0,1.0,1.5,-122.3880129090587,15.0,1.0,4.0,10.0,100.0,10.0,10.0,14.0,1.0,14.0
2.0,1.0,1.0,1.0,-122.31452866921532,8.0,1.0,3.0,10.0,95.0,10.0,10.0,9.0,1.0,7.0
3.0,1.0,1.0,1.0,-122.31270359357129,8.0,0.0,6.0,10.0,95.0,10.0,10.0,16.0,1.5,12.0
2.0,0.0,1.0,1.0,-122.3236009427514,3.0,0.0,10.0,10.0,78.0,8.0,9.0,12.0,2.0,12.0
2.0,1.0,1.0,1.0,-122.31596051327188,14.0,1.0,6.0,10.0,90.0,9.0,10.0,11.0,1.0,11.0
1.0,1.0,1.0,1.0,-122.33279650289032,13.0,2.0,5.0,3.0,87.0,7.0,9.0,11.0,0.5,20.0
2.0,1.0,1.0,1.0,-122.26851937384706,15.0,1.0,10.0,10.0,94.0,10.0,9.0,15.0,1.0,15.0
6.0,1.0,3.0,1.0,-122.37317566903064,15.0,0.0,10.0,10.0,96.0,10.0,9.0,15.0,3.0,20.0
4.0,2.0,2.0,1.0,-122.27218381993416,15.0,0.0,10.0,10.0,95.0,9.0,9.0,14.0,1.3333333333333333,6.0
4.0,2.0,3.0,1.5,-122.32656696030656,15.0,0.0,4.0,10.0,100.0,10.0,10.0,14.0,1.3333333333333333,6.0
6.0,2.0,3.0,1.0,-122.34866374592198,7.0,0.0,10.0,10.0,91.0,10.0,9.0,26.0,2.0,20.0
2.0,1.0,2.0,2.0,-122.31972929514926,14.0,1.0,9.0,0.0,83.0,9.0,9.0,12.0,1.0,12.0
8.0,3.0,3.0,1.5,-122.28316937676188,15.0,0.0,8.0,10.0,90.0,9.0,9.0,22.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.319983920645,15.0,1.0,0.0,8.0,96.0,10.0,10.0,23.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.32552288019718,15.0,0.0,10.0,10.0,98.0,10.0,10.0,11.0,1.0,11.0
5.0,1.0,3.0,1.0,-122.34868786253664,7.0,0.0,10.0,10.0,90.0,9.0,9.0,18.0,2.5,7.0
2.0,1.0,1.0,1.0,-122.30175375800732,15.0,1.0,10.0,10.0,88.0,9.0,9.0,15.0,1.0,15.0
8.0,4.0,4.0,2.0,-122.30004557945868,15.0,0.0,10.0,10.0,97.0,10.0,9.0,23.0,1.6,20.0
2.0,1.0,2.0,1.0,-122.29394340515208,15.0,0.0,1.0,3.0,100.0,10.0,10.0,18.0,1.0,18.0
2.0,1.0,1.0,1.0,-122.36955980039434,15.0,1.0,10.0,10.0,99.0,10.0,10.0,15.0,1.0,15.0
2.0,1.0,2.0,1.0,-122.39118820273832,15.0,1.0,10.0,10.0,97.0,10.0,10.0,10.0,1.0,8.0
2.0,1.0,1.0,1.0,-122.313130273865,15.0,1.0,10.0,10.0,92.0,9.0,9.0,12.0,1.0,12.0
6.0,2.0,3.0,2.0,-122.33896607982014,15.0,0.0,9.0,10.0,100.0,10.0,10.0,22.0,2.0,20.0
3.0,1.0,1.0,1.0,-122.34068376679512,1.0,0.0,10.0,10.0,96.0,10.0,10.0,22.0,1.5,20.0
7.0,3.0,3.0,2.0,-122.354206031072,7.0,0.0,0.0,8.0,96.0,10.0,10.0,22.0,1.75,20.0
6.0,2.0,4.0,1.0,-122.37085780739044,15.0,0.0,6.0,10.0,95.0,10.0,10.0,15.0,2.0,20.0
3.0,2.0,1.0,1.0,-122.35689613939128,4.0,0.0,10.0,10.0,94.0,10.0,9.0,10.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.29401821150424,15.0,0.0,10.0,10.0,99.0,10.0,10.0,13.0,1.0,13.0
4.0,1.0,2.0,1.0,-122.34282687028396,2.0,0.0,10.0,10.0,96.0,9.0,9.0,18.0,2.0,20.0
4.0,2.0,1.0,1.0,-122.30663788977122,8.0,0.0,1.0,0.0,100.0,10.0,10.0,15.0,1.3333333333333333,7.0
4.0,0.0,3.0,1.0,-122.3870115580709,15.0,0.0,0.0,8.0,96.0,10.0,10.0,15.0,4.0,7.0
2.0,1.0,1.0,1.0,-122.33084165034056,1.0,0.0,10.0,10.0,96.0,10.0,10.0,21.0,1.0,20.0
3.0,1.0,2.0,1.0,-122.35176931250396,7.0,0.0,10.0,10.0,93.0,10.0,10.0,18.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.31181061702684,15.0,1.0,10.0,10.0,92.0,9.0,9.0,9.0,1.0,7.0
4.0,2.0,2.0,1.0,-122.39733818247204,0.0,0.0,10.0,10.0,97.0,9.0,10.0,12.0,1.3333333333333333,3.0
2.0,1.0,1.0,1.0,-122.35387958192914,6.0,0.0,0.0,8.0,96.0,10.0,10.0,8.0,1.0,5.0
3.0,1.0,2.0,1.0,-122.29975035620248,15.0,1.0,10.0,10.0,98.0,10.0,9.0,14.0,1.5,10.0
2.0,0.0,1.0,1.0,-122.34725786838602,7.0,0.0,3.0,10.0,98.0,10.0,10.0,15.0,2.0,15.0
2.0,1.0,1.0,1.0,-122.31843554380568,15.0,0.0,10.0,10.0,98.0,10.0,10.0,10.0,1.0,8.0
4.0,2.0,2.0,2.0,-122.37321146395637,15.0,0.0,1.0,0.0,100.0,10.0,10.0,19.0,1.3333333333333333,20.0
2.0,1.0,1.0,1.0,-122.32486055067112,14.0,0.0,4.0,10.0,100.0,10.0,10.0,13.0,1.0,13.0
2.0,1.0,1.0,1.0,-122.30375448214524,15.0,0.0,9.0,10.0,100.0,10.0,9.0,14.0,1.0,14.0
4.0,1.0,2.0,1.0,-122.356169394237,10.0,0.0,0.0,8.0,96.0,10.0,10.0,1.0,2.0,20.0
8.0,4.0,4.0,3.5,-122.36427426098558,15.0,0.0,8.0,10.0,100.0,10.0,9.0,16.0,1.6,20.0
3.0,1.0,2.0,1.0,-122.37622221181891,15.0,0.0,10.0,10.0,94.0,10.0,9.0,11.0,1.5,20.0
4.0,1.0,2.0,1.0,-122.34646880966244,7.0,0.0,1.0,10.0,80.0,10.0,10.0,10.0,2.0,0.0
2.0,1.0,1.0,1.5,-122.35541968143168,10.0,1.0,10.0,10.0,97.0,10.0,10.0,13.0,1.0,13.0
2.0,1.0,1.0,1.0,-122.27077496614696,15.0,1.0,10.0,10.0,92.0,10.0,8.0,7.0,1.0,2.0
4.0,2.0,2.0,1.0,-122.29642382876408,15.0,0.0,0.0,8.0,96.0,10.0,10.0,23.0,1.3333333333333333,20.0
3.0,0.0,2.0,0.5,-122.27529416245038,15.0,0.0,10.0,10.0,97.0,10.0,9.0,11.0,3.0,20.0
2.0,1.0,1.0,1.0,-122.3247536850616,3.0,0.0,5.0,10.0,93.0,10.0,10.0,14.0,1.0,14.0
4.0,2.0,3.0,1.0,-122.33034001695718,3.0,0.0,4.0,9.0,90.0,10.0,10.0,23.0,1.3333333333333333,20.0
2.0,1.0,1.0,1.0,-122.39484640673756,15.0,0.0,10.0,10.0,98.0,10.0,10.0,18.0,1.0,18.0
2.0,0.0,1.0,1.0,-122.32000131429685,15.0,0.0,9.0,10.0,97.0,9.0,9.0,16.0,2.0,16.0
2.0,1.0,1.0,1.0,-122.36529944659635,15.0,1.0,4.0,10.0,90.0,9.0,8.0,9.0,1.0,7.0
2.0,1.0,1.0,2.0,-122.33688020592248,13.0,1.0,10.0,10.0,95.0,10.0,10.0,16.0,1.0,16.0
2.0,1.0,1.0,1.0,-122.31948013873952,12.0,1.0,5.0,10.0,87.0,9.0,9.0,18.0,1.0,18.0
2.0,1.0,1.0,1.0,-122.31072612922053,11.0,1.0,0.0,8.0,96.0,10.0,10.0,12.0,1.0,12.0
2.0,1.0,1.0,1.0,-122.28993795057536,15.0,0.0,6.0,4.0,95.0,9.0,10.0,11.0,1.0,11.0
2.0,1.0,1.0,1.0,-122.32582024415728,14.0,0.0,10.0,10.0,99.0,10.0,10.0,23.0,1.0,20.0
3.0,1.0,2.0,1.0,-122.2890519247489,15.0,0.0,10.0,10.0,98.0,10.0,9.0,13.0,1.5,20.0
4.0,1.0,2.0,1.0,-122.37051108183849,15.0,0.0,10.0,10.0,89.0,9.0,10.0,11.0,2.0,1.0
4.0,1.0,3.0,1.0,-122.30986796506645,15.0,0.0,0.0,8.0,96.0,10.0,10.0,1.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.36240166161777,15.0,0.0,10.0,10.0,96.0,10.0,9.0,15.0,1.0,15.0
2.0,1.0,1.0,1.0,-122.3450886454843,5.0,1.0,10.0,10.0,94.0,10.0,9.0,8.0,1.0,5.0
4.0,2.0,3.0,1.0,-122.36416852907088,15.0,0.0,4.0,10.0,80.0,10.0,8.0,13.0,1.3333333333333333,4.0
2.0,0.0,1.0,1.0,-122.32313035362606,14.0,0.0,0.0,8.0,96.0,10.0,10.0,6.0,2.0,0.0
6.0,2.0,3.0,2.0,-122.33802720382238,7.0,0.0,10.0,10.0,96.0,9.0,10.0,26.0,2.0,20.0
2.0,1.0,1.0,2.0,-122.3018900623908,11.0,1.0,10.0,10.0,97.0,10.0,10.0,15.0,1.0,15.0
2.0,1.0,1.0,1.0,-122.35659251554976,6.0,0.0,10.0,10.0,93.0,8.0,10.0,13.0,1.0,13.0
5.0,2.0,4.0,1.0,-122.34514715306553,7.0,0.0,1.0,0.0,80.0,8.0,10.0,9.0,1.6666666666666667,20.0
2.0,1.0,1.0,1.0,-122.36466408857248,15.0,1.0,10.0,10.0,85.0,7.0,9.0,11.0,1.0,11.0
3.0,2.0,2.0,1.0,-122.38270398820174,0.0,0.0,10.0,10.0,91.0,9.0,9.0,13.0,1.0,20.0
4.0,3.0,3.0,2.0,-122.37407118740737,15.0,0.0,0.0,8.0,96.0,10.0,10.0,12.0,1.0,3.0
4.0,0.0,2.0,1.0,-122.32802969369584,14.0,0.0,9.0,10.0,86.0,10.0,9.0,12.0,4.0,3.0
2.0,0.0,2.0,1.0,-122.31479365243338,12.0,0.0,7.0,10.0,76.0,7.0,9.0,9.0,2.0,7.0
2.0,1.0,1.0,1.0,-122.2877229917884,15.0,0.0,0.0,8.0,96.0,10.0,10.0,6.0,1.0,0.0
2.0,1.0,1.0,1.0,-122.27724644053696,15.0,1.0,10.0,10.0,94.0,9.0,9.0,14.0,1.0,14.0
6.0,3.0,3.0,3.0,-122.3756779846251,15.0,0.0,5.0,10.0,93.0,7.0,9.0,12.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.3716537783612,15.0,1.0,10.0,10.0,94.0,9.0,10.0,20.0,1.0,20.0
4.0,1.0,2.0,1.0,-122.30972464852412,15.0,0.0,10.0,10.0,95.0,10.0,9.0,14.0,2.0,6.0
2.0,1.0,1.0,1.0,-122.32705078769804,14.0,0.0,10.0,10.0,97.0,10.0,10.0,8.0,1.0,5.0
2.0,0.0,1.0,1.0,-122.269097352095,15.0,0.0,9.0,10.0,87.0,9.0,8.0,8.0,2.0,5.0
6.0,2.0,3.0,2.0,-122.34932989230434,7.0,0.0,2.0,10.0,100.0,10.0,10.0,28.0,2.0,12.0
4.0,1.0,2.0,1.0,-122.35068690463092,15.0,0.0,10.0,10.0,92.0,10.0,8.0,19.0,2.0,20.0
2.0,0.0,2.0,1.0,-122.30810017046672,11.0,0.0,10.0,10.0,98.0,10.0,10.0,11.0,2.0,11.0
4.0,2.0,2.0,1.0,-122.36321158140768,10.0,0.0,10.0,10.0,88.0,9.0,10.0,13.0,1.3333333333333333,4.0
