accommodates,bedrooms,beds,bathrooms,longitude,availability_30,availability_365,number_of_reviews,reviews_per_month,review_scores_checkin,review_scores_location,review_scores_value,nb_amenities,people_per_bedroom,estimated_months_active
2.0,1.0,1.0,1.0,2.352177976721181,0.0,10.0,10.0,10.0,6.0,9.0,7.0,15.0,1.0,10.0
1.0,1.0,0.0,1.0,2.3023435,23.0,1.0,0.0,7.0,4.0,4.0,3.0,20.0,0.0,0.0
2.0,0.0,1.0,1.0,2.35244,20.0,10.0,10.0,10.0,10.0,10.0,10.0,18.0,6.0,10.0
5.0,3.0,4.0,2.0,2.34477,0.0,10.0,10.0,10.0,8.0,10.0,10.0,20.0,2.0,10.0
6.0,2.0,3.0,2.0,2.3453578,1.0,10.0,1.0,8.0,9.0,9.0,9.0,11.0,6.0,1.0
2.0,0.0,1.0,1.0,2.3510269448161125,18.0,10.0,8.0,10.0,9.0,9.0,4.0,12.0,6.0,10.0
2.0,1.0,1.0,1.0,2.36598,29.0,3.0,0.0,7.0,4.0,4.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,2.3539027681587164,13.0,10.0,7.0,10.0,9.0,10.0,10.0,9.0,6.0,10.0
4.0,1.0,2.0,2.0,2.29783,2.0,10.0,10.0,10.0,9.0,9.0,9.0,17.0,6.0,10.0
2.0,1.0,1.0,1.0,2.3380866729455825,2.0,10.0,4.0,10.0,9.0,9.0,4.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.347981215344244,29.0,3.0,0.0,7.0,4.0,4.0,3.0,19.0,1.0,0.0
4.0,1.0,2.0,1.0,2.3685361,3.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,6.0,10.0
4.0,3.0,4.0,2.0,2.382903119707767,9.0,10.0,0.0,7.0,4.0,4.0,3.0,9.0,1.0,0.0
2.0,1.0,1.0,1.0,2.26301,0.0,10.0,10.0,10.0,7.0,6.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.38282,0.0,10.0,3.0,2.0,9.0,10.0,2.0,4.0,1.0,10.0
4.0,2.0,2.0,2.0,2.3461256539562374,5.0,10.0,10.0,10.0,9.0,10.0,10.0,13.0,3.0,10.0
2.0,0.0,1.0,1.0,2.36969,1.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,6.0,10.0
4.0,1.0,2.0,1.0,2.39955,0.0,0.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,10.0
2.0,1.0,1.0,1.0,2.39933,0.0,10.0,3.0,5.0,9.0,9.0,9.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.39076,27.0,6.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
3.0,1.0,2.0,1.0,2.3332655,7.0,10.0,10.0,10.0,1.0,9.0,10.0,15.0,4.0,10.0
2.0,1.0,1.0,1.0,2.3535667977764803,14.0,10.0,10.0,10.0,9.0,5.0,10.0,9.0,1.0,10.0
1.0,0.0,1.0,1.5,2.35222,20.0,10.0,2.0,0.0,10.0,10.0,1.0,13.0,1.0,3.0
4.0,3.0,3.0,1.0,2.32055,0.0,10.0,10.0,10.0,4.0,10.0,9.0,20.0,1.0,10.0
5.0,2.0,4.0,2.0,2.3372536,3.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,5.0,0.0
3.0,1.0,1.0,1.0,2.36428,29.0,3.0,1.0,10.0,9.0,9.0,9.0,20.0,4.0,10.0
4.0,1.0,2.0,1.0,2.3230298,17.0,10.0,1.0,2.0,9.0,10.0,0.0,3.0,6.0,4.0
2.0,1.0,1.0,1.0,2.372211136687235,1.0,10.0,8.0,10.0,1.0,9.0,10.0,20.0,1.0,10.0
4.0,2.0,2.0,1.0,2.34641,1.0,10.0,10.0,10.0,10.0,10.0,10.0,16.0,3.0,10.0
8.0,3.0,4.0,2.0,2.346194066967671,5.0,10.0,10.0,10.0,10.0,7.0,10.0,20.0,6.0,10.0
3.0,1.0,2.0,1.0,2.3731,2.0,10.0,10.0,10.0,1.0,10.0,10.0,14.0,4.0,10.0
2.0,1.0,1.0,1.0,2.324,18.0,10.0,2.0,10.0,9.0,9.0,1.0,11.0,1.0,10.0
6.0,2.0,3.0,2.0,2.3548563,4.0,10.0,10.0,10.0,3.0,10.0,10.0,8.0,6.0,10.0
3.0,1.0,1.0,1.0,2.3659881816102364,16.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,4.0,0.0
2.0,1.0,1.0,1.0,2.3621538,11.0,10.0,7.0,10.0,10.0,9.0,10.0,6.0,1.0,10.0
2.0,0.0,1.0,1.0,2.4012366334828603,19.0,4.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,10.0
4.0,0.0,2.0,1.0,2.38617,1.0,10.0,10.0,10.0,2.0,10.0,10.0,20.0,9.0,10.0
2.0,1.0,1.0,1.0,2.3786110303189965,9.0,10.0,10.0,10.0,0.0,10.0,10.0,1.0,1.0,10.0
4.0,2.0,3.0,1.5,2.32476,2.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
2.0,1.0,1.0,1.0,2.32383,3.0,10.0,10.0,10.0,2.0,1.0,2.0,20.0,1.0,10.0
4.0,1.0,2.0,1.0,2.3284778,30.0,9.0,0.0,7.0,4.0,4.0,3.0,8.0,6.0,0.0
8.0,3.0,4.0,3.0,2.28763,7.0,10.0,10.0,10.0,10.0,4.0,3.0,16.0,6.0,10.0
4.0,2.0,2.0,1.0,2.270457200000001,2.0,10.0,0.0,7.0,4.0,4.0,3.0,6.0,3.0,0.0
2.0,1.0,1.0,1.0,2.37311,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0,10.0
2.0,1.0,1.0,1.0,2.36745,2.0,10.0,10.0,10.0,9.0,0.0,8.0,0.0,1.0,10.0
2.0,1.0,1.0,1.0,2.33716,1.0,10.0,10.0,10.0,3.0,10.0,10.0,14.0,1.0,10.0
10.0,5.0,5.0,3.0,2.3147719069707526,0.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,5.0,0.0
4.0,2.0,4.0,2.0,2.32295,23.0,10.0,1.0,10.0,10.0,9.0,9.0,20.0,3.0,10.0
2.0,1.0,1.0,1.0,2.39829,26.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
1.0,1.0,1.0,1.0,2.3368,9.0,10.0,10.0,10.0,6.0,8.0,10.0,20.0,0.0,10.0
2.0,1.0,1.0,1.0,2.3753946,9.0,10.0,10.0,10.0,9.0,7.0,10.0,15.0,1.0,10.0
2.0,1.0,1.0,1.5,2.324082469030502,0.0,10.0,0.0,7.0,4.0,4.0,3.0,5.0,1.0,0.0
4.0,2.0,2.0,1.0,2.407731000000001,1.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,3.0,10.0
2.0,0.0,1.0,1.0,2.289462740773721,11.0,10.0,2.0,9.0,9.0,9.0,0.0,18.0,6.0,2.0
2.0,1.0,1.0,1.0,2.3412103,30.0,9.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
2.0,1.0,1.0,1.0,2.3545144,7.0,10.0,1.0,10.0,9.0,9.0,9.0,20.0,1.0,10.0
3.0,1.0,1.0,1.0,2.351146858226876,0.0,10.0,10.0,10.0,5.0,10.0,10.0,5.0,4.0,10.0
2.0,1.0,1.0,1.0,2.2876863189306937,27.0,6.0,0.0,7.0,4.0,4.0,3.0,18.0,1.0,0.0
4.0,2.0,2.0,1.0,2.2885527,20.0,10.0,1.0,10.0,9.0,9.0,0.0,4.0,3.0,9.0
2.0,0.0,1.0,1.0,2.390724747920522,26.0,10.0,0.0,7.0,4.0,4.0,3.0,4.0,6.0,0.0
4.0,1.0,1.0,1.0,2.28419,5.0,10.0,10.0,10.0,10.0,0.0,10.0,9.0,6.0,10.0
6.0,3.0,3.0,3.0,2.2869808939932947,2.0,10.0,10.0,10.0,9.0,2.0,9.0,20.0,4.0,10.0
2.0,1.0,1.0,1.0,2.3413921147584915,0.0,10.0,5.0,10.0,10.0,9.0,10.0,20.0,1.0,10.0
4.0,2.0,2.0,1.0,2.343178987503052,1.0,10.0,10.0,10.0,1.0,6.0,10.0,13.0,3.0,10.0
4.0,2.0,2.0,1.5,2.3526657531709247,10.0,10.0,2.0,10.0,9.0,9.0,0.0,14.0,3.0,10.0
4.0,1.0,0.0,1.0,2.28948,0.0,10.0,0.0,7.0,4.0,4.0,3.0,16.0,6.0,0.0
6.0,2.0,3.0,2.0,2.345243067023703,7.0,10.0,10.0,10.0,10.0,3.0,10.0,13.0,6.0,10.0
1.0,1.0,1.0,0.5,2.3339,3.0,10.0,10.0,10.0,9.0,4.0,9.0,20.0,0.0,10.0
2.0,1.0,1.0,1.0,2.3419484,10.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
6.0,1.0,3.0,1.0,2.35365,20.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,8.0,10.0
2.0,1.0,3.0,1.5,2.30411,21.0,4.0,10.0,10.0,10.0,9.0,10.0,5.0,1.0,10.0
4.0,3.0,3.0,1.0,2.37946,0.0,10.0,10.0,5.0,5.0,0.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.36009,7.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,1.0,10.0
4.0,2.0,3.0,1.0,2.36141,17.0,10.0,10.0,10.0,7.0,10.0,10.0,20.0,3.0,10.0
4.0,1.0,2.0,1.0,2.30458,5.0,10.0,10.0,10.0,10.0,9.0,10.0,14.0,6.0,10.0
4.0,1.0,3.0,1.5,2.3662473522846788,27.0,10.0,0.0,7.0,4.0,4.0,3.0,6.0,6.0,0.0
4.0,2.0,2.0,1.0,2.354502688312288,18.0,10.0,0.0,7.0,4.0,4.0,3.0,19.0,3.0,0.0
2.0,1.0,1.0,1.0,2.38376,0.0,10.0,10.0,10.0,10.0,10.0,3.0,20.0,1.0,10.0
6.0,1.0,3.0,1.0,2.299286127090454,9.0,10.0,7.0,10.0,0.0,10.0,10.0,17.0,8.0,10.0
4.0,1.0,2.0,1.0,2.3751969034112856,5.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,6.0,10.0
6.0,3.0,5.0,1.0,2.27534,14.0,10.0,0.0,7.0,4.0,4.0,3.0,10.0,4.0,0.0
2.0,1.0,1.0,1.0,2.3667397083950275,12.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
3.0,0.0,2.0,1.0,2.327233873705348,11.0,10.0,3.0,10.0,10.0,10.0,10.0,3.0,8.0,10.0
4.0,1.0,1.0,1.0,2.36607,12.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.352733496295163,5.0,10.0,1.0,10.0,9.0,9.0,9.0,10.0,1.0,10.0
4.0,2.0,2.0,1.0,2.3753176649919774,3.0,10.0,4.0,10.0,9.0,10.0,1.0,14.0,3.0,10.0
2.0,1.0,1.0,1.0,2.3742,17.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
4.0,1.0,0.0,1.0,2.357041679691516,29.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
4.0,1.0,2.0,1.0,2.32238,11.0,10.0,10.0,10.0,10.0,1.0,10.0,1.0,6.0,10.0
1.0,1.0,1.0,1.0,2.3578639,11.0,10.0,10.0,10.0,10.0,3.0,10.0,20.0,0.0,10.0
2.0,1.0,1.0,1.0,2.292602647768869,13.0,10.0,10.0,10.0,10.0,8.0,5.0,4.0,1.0,10.0
4.0,2.0,3.0,1.0,2.340985930417105,2.0,10.0,1.0,4.0,9.0,9.0,9.0,20.0,3.0,10.0
4.0,1.0,2.0,1.0,2.3341235888887994,12.0,10.0,10.0,10.0,1.0,6.0,10.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.34862,4.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
4.0,1.0,0.0,0.0,2.29212,29.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
8.0,3.0,4.0,2.5,2.3347115,4.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.35479,14.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,1.0,10.0
3.0,1.0,1.0,1.0,2.33464,11.0,10.0,10.0,10.0,4.0,9.0,9.0,13.0,4.0,10.0
1.0,0.0,1.0,1.0,2.30077,7.0,10.0,10.0,10.0,10.0,3.0,10.0,4.0,1.0,10.0
2.0,1.0,1.0,1.0,2.346431985519418,0.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
1.0,1.0,1.0,1.0,2.304482492604659,9.0,10.0,9.0,10.0,2.0,10.0,2.0,15.0,0.0,10.0
6.0,3.0,3.0,4.0,2.3557237713000103,5.0,10.0,1.0,10.0,9.0,9.0,10.0,10.0,4.0,10.0
2.0,1.0,1.0,1.0,2.3731915267887533,1.0,10.0,8.0,10.0,9.0,0.0,10.0,6.0,1.0,10.0
4.0,1.0,3.0,1.0,2.3192404,8.0,10.0,6.0,10.0,9.0,9.0,10.0,14.0,6.0,10.0
3.0,1.0,1.0,1.0,2.36788,0.0,10.0,2.0,0.0,9.0,9.0,1.0,3.0,4.0,3.0
4.0,1.0,2.0,1.0,2.3445229227539066,6.0,10.0,1.0,8.0,9.0,9.0,9.0,16.0,6.0,1.0
3.0,1.0,2.0,1.0,2.37211995005115,0.0,3.0,3.0,10.0,9.0,10.0,10.0,8.0,4.0,10.0
4.0,1.0,2.0,1.0,2.35018,1.0,10.0,10.0,10.0,3.0,3.0,10.0,5.0,6.0,10.0
3.0,2.0,2.0,1.5,2.3282922,0.0,0.0,10.0,10.0,9.0,2.0,10.0,20.0,1.0,10.0
4.0,2.0,3.0,1.0,2.318559120262988,0.0,10.0,10.0,10.0,8.0,7.0,10.0,15.0,3.0,10.0
4.0,1.0,2.0,1.5,2.32485,2.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
4.0,1.0,2.0,1.5,2.40036,23.0,1.0,4.0,10.0,9.0,9.0,9.0,12.0,6.0,10.0
2.0,0.0,1.0,1.0,2.3221862,8.0,10.0,4.0,10.0,10.0,10.0,0.0,20.0,6.0,10.0
2.0,1.0,0.0,1.0,2.3689843,3.0,10.0,2.0,10.0,10.0,10.0,1.0,0.0,1.0,10.0
4.0,1.0,2.0,1.0,2.3667799052132263,29.0,3.0,0.0,7.0,4.0,4.0,3.0,18.0,6.0,0.0
6.0,1.0,3.0,2.0,2.3638866,4.0,10.0,10.0,10.0,2.0,1.0,10.0,7.0,8.0,10.0
8.0,3.0,5.0,2.0,2.32631,4.0,10.0,10.0,10.0,1.0,10.0,8.0,17.0,6.0,10.0
5.0,3.0,3.0,2.5,2.3263,13.0,10.0,10.0,10.0,9.0,9.0,10.0,20.0,2.0,10.0
6.0,2.0,3.0,1.0,2.37964,5.0,10.0,0.0,7.0,4.0,4.0,3.0,12.0,6.0,0.0
3.0,1.0,2.0,1.0,2.35303,3.0,10.0,6.0,10.0,10.0,9.0,6.0,20.0,4.0,10.0
4.0,3.0,6.0,1.0,2.377965711057186,8.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
6.0,3.0,5.0,2.0,2.28588,29.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,4.0,0.0
8.0,3.0,4.0,1.0,2.38589,0.0,10.0,5.0,10.0,9.0,9.0,5.0,3.0,6.0,10.0
2.0,1.0,1.0,1.0,2.3639444119436828,16.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
4.0,1.0,2.0,1.0,2.29178,14.0,10.0,10.0,10.0,10.0,10.0,10.0,18.0,6.0,10.0
6.0,3.0,3.0,2.5,2.3238071,0.0,10.0,10.0,10.0,6.0,10.0,10.0,20.0,4.0,10.0
2.0,1.0,1.0,1.0,2.351547,0.0,10.0,2.0,0.0,10.0,10.0,10.0,0.0,1.0,3.0
4.0,1.0,2.0,1.0,2.38278,30.0,9.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
2.0,1.0,1.0,1.0,2.2753126595245465,0.0,10.0,1.0,0.0,9.0,9.0,9.0,20.0,1.0,6.0
5.0,4.0,4.0,1.0,2.314703226036854,0.0,10.0,2.0,10.0,9.0,9.0,1.0,20.0,1.0,6.0
7.0,3.0,5.0,3.0,2.28183,11.0,10.0,10.0,10.0,9.0,9.0,10.0,20.0,10.0,10.0
4.0,1.0,2.0,1.5,2.3785861094797016,2.0,10.0,10.0,10.0,10.0,3.0,10.0,9.0,6.0,10.0
2.0,0.0,0.0,1.0,2.33507,21.0,10.0,10.0,10.0,4.0,10.0,10.0,8.0,6.0,10.0
6.0,2.0,3.0,2.5,2.30309,7.0,10.0,10.0,10.0,4.0,10.0,10.0,16.0,6.0,10.0
2.0,1.0,2.0,1.5,2.38296,1.0,10.0,10.0,10.0,7.0,10.0,10.0,20.0,1.0,10.0
2.0,0.0,0.0,1.0,2.305588982999325,24.0,10.0,10.0,10.0,10.0,8.0,10.0,6.0,6.0,10.0
2.0,1.0,1.0,1.0,2.342837034439279,6.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
2.0,1.0,1.0,1.0,2.37432,6.0,10.0,0.0,7.0,4.0,4.0,3.0,6.0,1.0,0.0
4.0,1.0,3.0,1.0,2.3470986,5.0,10.0,3.0,10.0,9.0,9.0,2.0,8.0,6.0,10.0
2.0,1.0,1.0,1.0,2.38655,9.0,10.0,6.0,10.0,9.0,9.0,9.0,20.0,1.0,10.0
3.0,1.0,0.0,1.0,2.35144,13.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,4.0,0.0
3.0,1.0,1.0,1.0,2.3643503957630303,13.0,10.0,6.0,10.0,10.0,9.0,9.0,20.0,4.0,3.0
4.0,1.0,2.0,1.0,2.37992,29.0,8.0,0.0,7.0,4.0,4.0,3.0,19.0,6.0,0.0
2.0,1.0,1.0,1.0,2.3629567,0.0,10.0,10.0,10.0,1.0,6.0,4.0,16.0,1.0,10.0
6.0,3.0,4.0,2.5,2.3720342616379737,1.0,10.0,10.0,10.0,2.0,8.0,6.0,14.0,4.0,10.0
2.0,1.0,1.0,1.5,2.33131,0.0,0.0,10.0,5.0,1.0,0.0,4.0,20.0,1.0,10.0
2.0,0.0,1.0,1.0,2.32974,4.0,10.0,8.0,10.0,9.0,9.0,1.0,14.0,6.0,10.0
3.0,1.0,2.0,1.5,2.40489,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,10.0
3.0,1.0,3.0,1.0,2.35253,2.0,10.0,10.0,10.0,8.0,9.0,10.0,6.0,4.0,10.0
3.0,1.0,2.0,1.0,2.282813675701618,0.0,10.0,10.0,10.0,9.0,9.0,10.0,16.0,4.0,10.0
8.0,3.0,4.0,1.0,2.2926567,12.0,3.0,10.0,10.0,10.0,7.0,10.0,16.0,6.0,10.0
2.0,1.0,1.0,1.0,2.37726,18.0,10.0,10.0,10.0,10.0,1.0,10.0,11.0,1.0,10.0
5.0,3.0,3.0,1.0,2.3526126,11.0,10.0,10.0,10.0,9.0,10.0,2.0,10.0,2.0,10.0
2.0,1.0,2.0,1.0,2.3131457716226578,0.0,10.0,9.0,10.0,2.0,9.0,2.0,0.0,1.0,10.0
2.0,1.0,2.0,1.0,2.2972484761962786,8.0,10.0,10.0,10.0,10.0,10.0,9.0,16.0,1.0,10.0
2.0,0.0,1.0,1.5,2.34979,4.0,10.0,6.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
4.0,2.0,2.0,1.0,2.28482,6.0,10.0,10.0,10.0,5.0,10.0,10.0,16.0,3.0,10.0
2.0,1.0,1.0,1.0,2.32899,29.0,8.0,0.0,7.0,4.0,4.0,3.0,3.0,1.0,0.0
4.0,1.0,2.0,1.0,2.29968,9.0,10.0,10.0,10.0,0.0,10.0,10.0,20.0,6.0,10.0
3.0,2.0,2.0,1.0,2.35306,28.0,10.0,0.0,7.0,4.0,4.0,3.0,10.0,1.0,0.0
2.0,1.0,1.0,1.0,2.34463,6.0,10.0,8.0,10.0,9.0,9.0,1.0,20.0,1.0,10.0
4.0,1.0,3.0,1.5,2.2784627018863657,5.0,10.0,10.0,10.0,10.0,10.0,10.0,16.0,6.0,10.0
6.0,3.0,3.0,1.0,2.33331,11.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,4.0,10.0
4.0,2.0,3.0,1.0,2.35068,1.0,10.0,10.0,10.0,10.0,7.0,8.0,16.0,3.0,10.0
4.0,2.0,2.0,1.0,2.3620833537228205,6.0,10.0,0.0,7.0,4.0,4.0,3.0,17.0,3.0,0.0
4.0,2.0,3.0,1.0,2.3418639,1.0,10.0,10.0,10.0,10.0,7.0,10.0,8.0,3.0,10.0
2.0,0.0,1.0,1.0,2.3543221,6.0,10.0,7.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
2.0,0.0,1.0,1.0,2.3084583605233298,0.0,10.0,1.0,0.0,9.0,9.0,9.0,20.0,6.0,6.0
4.0,2.0,3.0,1.0,2.40077,27.0,2.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
3.0,1.0,1.0,1.0,2.372008416937645,4.0,10.0,10.0,10.0,8.0,3.0,10.0,15.0,4.0,10.0
2.0,1.0,1.0,1.0,2.383500722453334,9.0,10.0,1.0,10.0,9.0,9.0,0.0,3.0,1.0,8.0
2.0,1.0,1.0,1.0,2.3747,0.0,10.0,10.0,10.0,7.0,5.0,10.0,3.0,1.0,10.0
4.0,2.0,2.0,2.5,2.30398,19.0,10.0,5.0,10.0,9.0,9.0,9.0,10.0,3.0,10.0
1.0,0.0,2.0,1.0,2.344407967590368,22.0,10.0,5.0,10.0,9.0,9.0,10.0,5.0,1.0,10.0
4.0,1.0,2.0,1.0,2.3563539,5.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
4.0,1.0,3.0,1.0,2.36939,7.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
2.0,1.0,1.0,1.0,2.32614,0.0,10.0,10.0,10.0,4.0,1.0,10.0,20.0,1.0,10.0
4.0,2.0,2.0,1.5,2.35319,5.0,10.0,2.0,0.0,9.0,9.0,10.0,20.0,3.0,3.0
3.0,2.0,2.0,1.0,2.37915962934494,11.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
4.0,1.0,2.0,1.5,2.32939,29.0,8.0,0.0,7.0,4.0,4.0,3.0,8.0,6.0,0.0
3.0,2.0,2.0,1.0,2.3666007785702985,8.0,10.0,3.0,10.0,10.0,10.0,2.0,20.0,1.0,10.0
6.0,3.0,4.0,1.0,2.2924997,9.0,10.0,0.0,7.0,4.0,4.0,3.0,18.0,4.0,0.0
2.0,1.0,1.0,1.0,2.34847,1.0,10.0,10.0,10.0,9.0,7.0,7.0,14.0,1.0,10.0
6.0,2.0,3.0,2.0,2.3594604,3.0,10.0,10.0,10.0,0.0,9.0,10.0,12.0,6.0,10.0
4.0,2.0,2.0,2.0,2.364239789922008,18.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
2.0,0.0,1.0,1.0,2.37427,1.0,10.0,10.0,10.0,1.0,10.0,10.0,5.0,6.0,10.0
4.0,1.0,2.0,1.0,2.348004987032109,7.0,10.0,10.0,10.0,9.0,2.0,10.0,17.0,6.0,10.0
2.0,1.0,1.0,1.0,2.34696,9.0,10.0,10.0,10.0,9.0,9.0,10.0,20.0,1.0,10.0
6.0,2.0,2.0,1.0,2.345486971658367,6.0,10.0,1.0,8.0,9.0,9.0,9.0,20.0,6.0,1.0
2.0,1.0,1.0,1.0,2.347986457167907,12.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
3.0,1.0,1.0,1.0,2.319287024438381,23.0,5.0,0.0,7.0,4.0,4.0,3.0,19.0,4.0,0.0
2.0,1.0,1.0,1.0,2.406435664054219,1.0,10.0,0.0,7.0,4.0,4.0,3.0,5.0,1.0,0.0
2.0,1.0,1.0,1.0,2.36637,1.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,10.0
2.0,1.0,1.0,1.0,2.289173528552056,19.0,10.0,2.0,10.0,9.0,9.0,1.0,13.0,1.0,10.0
4.0,1.0,2.0,1.5,2.37262,0.0,10.0,10.0,10.0,5.0,10.0,10.0,14.0,6.0,10.0
6.0,3.0,5.0,1.5,2.36021,5.0,10.0,10.0,10.0,10.0,9.0,10.0,14.0,4.0,10.0
2.0,1.0,1.0,1.5,2.374655366019641,2.0,2.0,10.0,10.0,2.0,5.0,10.0,3.0,1.0,10.0
4.0,1.0,2.0,1.0,2.3876219,0.0,0.0,1.0,2.0,9.0,9.0,9.0,7.0,6.0,4.0
2.0,1.0,1.0,1.0,2.3661652,0.0,10.0,2.0,10.0,10.0,9.0,9.0,5.0,1.0,10.0
4.0,1.0,2.0,1.0,2.32624,9.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,6.0,10.0
4.0,2.0,2.0,2.0,2.304103,26.0,10.0,10.0,10.0,10.0,9.0,1.0,20.0,3.0,10.0
2.0,0.0,1.0,1.0,2.36098,19.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,10.0
2.0,1.0,1.0,1.0,2.34418,17.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
4.0,1.0,2.0,1.0,2.33724,5.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
4.0,2.0,2.0,2.0,2.342511997583192,0.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
4.0,1.0,2.0,1.0,2.3886433,14.0,10.0,1.0,8.0,9.0,9.0,9.0,13.0,6.0,1.0
1.0,1.0,1.0,1.0,2.354698584440324,14.0,10.0,10.0,10.0,10.0,0.0,10.0,16.0,0.0,10.0
4.0,1.0,2.0,1.0,2.3845262894605423,18.0,10.0,4.0,10.0,9.0,9.0,9.0,6.0,6.0,9.0
2.0,1.0,2.0,1.0,2.34028,12.0,10.0,10.0,10.0,10.0,6.0,10.0,20.0,1.0,10.0
2.0,0.0,1.0,1.0,2.300859080244064,12.0,10.0,5.0,10.0,9.0,9.0,9.0,0.0,6.0,9.0
6.0,3.0,4.0,2.0,2.34715,0.0,10.0,10.0,3.0,2.0,6.0,10.0,15.0,4.0,10.0
4.0,2.0,2.0,1.0,2.2932004,0.0,0.0,0.0,7.0,4.0,4.0,3.0,3.0,3.0,0.0
6.0,0.0,3.0,2.5,2.36562,7.0,10.0,10.0,10.0,6.0,9.0,7.0,1.0,10.0,10.0
2.0,1.0,2.0,1.0,2.37845,7.0,10.0,10.0,10.0,3.0,10.0,10.0,2.0,1.0,10.0
2.0,1.0,1.0,1.0,2.2945085171643744,0.0,10.0,2.0,10.0,9.0,10.0,0.0,0.0,1.0,10.0
3.0,1.0,1.0,1.0,2.39348,25.0,10.0,8.0,10.0,9.0,9.0,8.0,8.0,4.0,10.0
1.0,1.0,1.0,1.0,2.381123910208184,0.0,10.0,10.0,10.0,10.0,5.0,10.0,20.0,0.0,10.0
4.0,2.0,2.0,1.0,2.3629597574472427,15.0,10.0,3.0,10.0,9.0,9.0,9.0,8.0,3.0,10.0
2.0,0.0,1.0,1.0,2.35961,2.0,10.0,10.0,10.0,4.0,0.0,10.0,15.0,6.0,10.0
4.0,1.0,2.0,1.0,2.3519008,16.0,10.0,10.0,10.0,3.0,10.0,10.0,20.0,6.0,10.0
4.0,3.0,3.0,1.0,2.325915,2.0,10.0,1.0,4.0,9.0,9.0,9.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.34231,6.0,10.0,10.0,10.0,7.0,7.0,10.0,12.0,1.0,10.0
