accommodates,bedrooms,beds,bathrooms,latitude,longitude,neighbourhood_cleansed,property_type,room_type,minimum_nights,availability_30,availability_365,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,month,day_of_week,nb_amenities,amenities,distance_center_km,lat_from_median,lon_from_median,people_per_bedroom,amenities_per_person,estimated_months_active,price
2.0,1.0,1.0,1.0,47.641451509062776,-122.37418789203667,55.0,7.0,1.0,3.0,25.0,84.0,31.0,3.54,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,20.0,3245.0,5.0231645148544315,0.017850578188131294,0.04531345717128943,1.0,6.666666666666667,8.516483516483516,55.0
2.0,0.0,1.0,1.0,47.64491324750283,-122.3734627733431,55.0,0.0,0.0,2.0,28.0,354.0,23.0,2.76,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,485.0,5.296037858522157,0.021312316628183225,0.044588338477723255,2.0,5.666666666666667,8.041958041958042,145.0
6.0,3.0,3.0,2.0,47.64094709939915,-122.357374824587,55.0,9.0,0.0,2.0,13.0,260.0,38.0,1.24,96.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,12.0,1927.0,4.295788409923964,0.017346168524504435,0.028500389721614283,1.5,1.7142857142857142,28.35820895522388,425.0
2.0,1.0,1.0,1.0,47.64141466138152,-122.365496027281,55.0,0.0,0.0,2.0,10.0,309.0,66.0,2.89,95.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,1925.0,4.639558995362078,0.01781373050687307,0.03662159241561369,1.0,4.0,22.073578595317723,114.0
3.0,1.0,1.0,1.0,47.64652744484477,-122.35433431586048,55.0,0.0,0.0,2.0,16.0,342.0,63.0,3.18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,22.0,2751.0,4.775618307609266,0.022926513970126905,0.025459880995100548,1.5,5.5,19.20731707317073,110.0
5.0,2.0,4.0,2.0,47.6507952493895,-122.3723846328047,55.0,9.0,0.0,7.0,0.0,308.0,2.0,0.07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,2483.0,5.795906838777544,0.02719431851485865,0.043510197939312434,1.6666666666666667,2.0,11.76470588235294,300.0
2.0,1.0,1.0,1.0,47.63992530260141,-122.3674312992984,55.0,0.0,0.0,2.0,8.0,336.0,72.0,3.17,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,1925.0,4.583162326028859,0.016324371726767595,0.0385568644330192,1.0,4.0,22.01834862385321,117.0
4.0,2.0,2.0,1.0,47.64238208473374,-122.37207284613996,55.0,9.0,0.0,2.0,21.0,170.0,28.0,4.26,99.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,1646.0,5.007905731659712,0.018781153859094957,0.0431984112745738,1.3333333333333333,3.4,6.422018348623854,275.0
2.0,1.0,1.0,1.5,47.64265653973072,-122.35810822728764,55.0,9.0,1.0,1.0,20.0,329.0,25.0,7.5,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,2766.0,4.490450275532332,0.019055608856078265,0.029233792422260763,1.0,6.333333333333333,3.2894736842105265,85.0
8.0,3.0,5.0,1.5,47.64096457779044,-122.368286189945,55.0,9.0,0.0,7.0,0.0,165.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,2744.0,4.714320347255273,0.01736364691579695,0.039411755079612476,2.0,1.3333333333333333,0.0,300.0
2.0,1.0,1.0,1.0,47.64519299025467,-122.37581952643252,55.0,9.0,1.0,1.0,25.0,360.0,27.0,2.07,96.0,10.0,9.0,10.0,10.0,9.0,9.0,12.0,0.0,10.0,2194.0,5.425764003727481,0.021592059380026285,0.046945091567138775,1.0,3.3333333333333335,12.442396313364055,53.0
4.0,2.0,2.0,1.0,47.644104661696616,-122.3706796342196,55.0,9.0,0.0,1.0,18.0,95.0,24.0,6.1,94.0,10.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,1321.0,5.102800317144343,0.020503730821971544,0.041805199354215006,1.3333333333333333,3.0,3.8709677419354844,107.0
6.0,2.0,2.0,2.0,47.643624330969935,-122.3674237242466,55.0,9.0,0.0,3.0,0.0,196.0,6.0,0.97,100.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,18.0,1761.0,4.923928882542922,0.020023400095290356,0.03854928938122271,2.0,2.5714285714285716,5.607476635514018,348.0
4.0,2.0,3.0,1.0,47.654339683168885,-122.37087744288876,55.0,9.0,0.0,1.0,7.0,269.0,10.0,2.54,94.0,10.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,17.0,2610.0,6.080703637393806,0.030738752294240612,0.042003008023371535,1.3333333333333333,3.4,3.7878787878787876,89.0
7.0,3.0,3.0,1.0,47.65017304308882,-122.3676003804966,55.0,9.0,0.0,2.0,22.0,313.0,52.0,5.98,99.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,16.0,2767.0,5.557232636993827,0.026572112214175547,0.038725945631213676,1.75,2.0,8.552631578947368,89.0
2.0,1.0,1.0,1.0,47.650589773235104,-122.37122861345358,55.0,0.0,0.0,1.0,19.0,354.0,11.0,1.92,98.0,10.0,10.0,9.0,10.0,9.0,10.0,12.0,0.0,14.0,2832.0,5.731760707320204,0.02698884236045984,0.04235417858819801,1.0,4.666666666666667,5.445544554455446,89.0
2.0,1.0,1.0,1.0,47.649393430202124,-122.3755835210545,55.0,1.0,1.0,2.0,0.0,2.0,1.0,0.04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,1241.0,5.794574409396622,0.025792499327479845,0.04670908618911085,1.0,4.0,7.142857142857142,209.0
2.0,1.0,1.0,1.0,47.64341119246965,-122.36271562950031,55.0,9.0,1.0,1.0,5.0,141.0,4.0,1.13,95.0,10.0,10.0,9.0,9.0,10.0,9.0,12.0,0.0,10.0,1694.0,4.723378687095595,0.019810261595004874,0.03384119463493107,1.0,3.3333333333333335,3.252032520325203,76.0
4.0,2.0,2.0,1.0,47.6434349985243,-122.37300786803804,55.0,0.0,0.0,3.0,14.0,128.0,28.0,2.34,89.0,9.0,9.0,10.0,10.0,10.0,9.0,12.0,0.0,14.0,3084.0,5.1434541070418875,0.01983406764965423,0.04413343317266083,1.3333333333333333,2.8,11.475409836065573,74.0
6.0,3.0,2.0,3.0,47.64413086059172,-122.35629916528968,55.0,9.0,0.0,3.0,0.0,331.0,1.0,0.04,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,11.0,1848.0,4.583305027842808,0.020529929717078232,0.027424730424300492,1.5,1.5714285714285714,7.142857142857142,250.0
4.0,2.0,2.0,1.0,47.64598071656989,-122.35124443334378,55.0,9.0,0.0,1.0,17.0,352.0,7.0,1.3,94.0,10.0,10.0,9.0,9.0,9.0,9.0,12.0,0.0,16.0,490.0,4.642284533564762,0.022379785695243015,0.02236999847839627,1.3333333333333333,3.2,4.999999999999999,180.0
5.0,2.0,2.0,1.0,47.65276019670642,-122.36878421115956,55.0,7.0,0.0,1.0,0.0,63.0,6.0,0.88,97.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,15.0,2279.0,5.85212066608085,0.02915926583177253,0.03990977629418069,1.6666666666666667,2.5,6.122448979591836,179.0
4.0,2.0,3.0,1.0,47.64328624276872,-122.37581862242078,55.0,9.0,0.0,2.0,19.0,354.0,17.0,0.67,95.0,10.0,9.0,10.0,10.0,9.0,9.0,12.0,0.0,10.0,508.0,5.258435143916371,0.0196853118940723,0.046944187555396866,1.3333333333333333,2.0,22.07792207792208,115.0
5.0,2.0,2.0,1.0,47.64152919286595,-122.35670934868836,55.0,0.0,0.0,2.0,10.0,187.0,8.0,1.24,97.0,10.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,1881.0,4.332488224583787,0.017928261991308148,0.02783491382297143,1.6666666666666667,2.3333333333333335,5.970149253731343,140.0
4.0,2.0,4.0,1.5,47.64725690168129,-122.35931887654284,55.0,0.0,0.0,5.0,3.0,337.0,2.0,0.41,100.0,10.0,10.0,9.0,9.0,10.0,10.0,12.0,0.0,1.0,3283.0,4.9918535183448975,0.023655970806643722,0.030444441677460077,1.3333333333333333,0.2,3.9215686274509802,150.0
3.0,1.0,2.0,1.0,47.64721551159796,-122.35669660398833,55.0,0.0,0.0,1.0,3.0,334.0,20.0,1.36,92.0,9.0,9.0,10.0,10.0,9.0,9.0,12.0,0.0,15.0,2617.0,4.91077777461129,0.023614580723318568,0.027822169122941887,1.5,3.75,13.6986301369863,70.0
6.0,3.0,3.0,2.0,47.64688300013172,-122.3542310165176,55.0,9.0,0.0,3.0,0.0,331.0,6.0,0.32,83.0,10.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,8.0,1975.0,4.809963867862378,0.02328206925707832,0.025356581652218324,1.5,1.1428571428571428,14.285714285714285,300.0
1.0,1.0,1.0,1.0,47.647192767771024,-122.35890622951284,55.0,0.0,1.0,1.0,0.0,189.0,1.0,0.14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,8.0,2302.0,4.972816647890888,0.023591836896379448,0.030031794647456422,0.5,4.0,4.166666666666666,99.0
4.0,2.0,2.0,1.0,47.64478716402588,-122.35131440111223,55.0,9.0,0.0,1.0,10.0,113.0,12.0,2.86,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,13.0,1065.0,4.518116681141482,0.02118623315123358,0.022439966246849963,1.3333333333333333,2.6,4.054054054054054,89.0
1.0,1.0,1.0,1.0,47.64535059290253,-122.3751941751695,55.0,13.0,1.0,1.0,0.0,42.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,3035.0,5.411708803487143,0.02174966202788653,0.046319740304113566,0.5,7.5,0.0,100.0
2.0,1.0,1.0,1.5,47.64480022366984,-122.37393147214128,55.0,13.0,1.0,2.0,30.0,365.0,8.0,1.18,93.0,10.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,13.0,1971.0,5.30648153213624,0.02119929279519539,0.04505703727589605,1.0,4.333333333333333,6.25,84.0
3.0,1.0,1.0,1.0,47.64018625598384,-122.36637571211942,55.0,0.0,0.0,4.0,4.0,63.0,13.0,1.93,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,3217.0,4.561968374608053,0.016585325109197413,0.03750127725403729,1.5,3.0,6.403940886699508,97.0
4.0,2.0,2.0,1.0,47.64936685732856,-122.37224737692708,55.0,0.0,0.0,3.0,0.0,116.0,7.0,0.51,100.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,12.0,42.0,5.655630798483108,0.02576592645391429,0.043372942061694175,1.3333333333333333,2.4,11.475409836065573,116.0
2.0,1.0,1.0,1.0,47.643149858934265,-122.35895235791824,55.0,9.0,0.0,2.0,24.0,359.0,9.0,1.84,96.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,18.0,1844.0,4.567300887813779,0.019548928059620607,0.030077923052857614,1.0,6.0,4.639175257731958,150.0
4.0,2.0,2.0,1.0,47.64215180918174,-122.36959277569508,55.0,0.0,0.0,1.0,25.0,166.0,112.0,3.02,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,927.0,4.878363158388898,0.018550878307095786,0.04071834082969872,1.3333333333333333,3.0,35.8974358974359,110.0
8.0,3.0,4.0,2.5,47.64783678240164,-122.35616878067796,55.0,9.0,0.0,3.0,22.0,202.0,12.0,0.6,95.0,10.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,22.0,1676.0,4.960297171548175,0.02423585152699559,0.027294345812578058,2.0,2.4444444444444446,17.142857142857142,265.0
6.0,2.0,2.0,1.0,47.644020847602114,-122.375571561826,55.0,0.0,0.0,3.0,20.0,355.0,10.0,1.39,88.0,9.0,10.0,9.0,10.0,9.0,9.0,12.0,0.0,9.0,1195.0,5.311165621560868,0.020419916727469456,0.046697126960623336,2.0,1.2857142857142858,6.7114093959731544,115.0
4.0,2.0,2.0,1.0,47.64266228040768,-122.37108398238104,55.0,9.0,0.0,6.0,0.0,0.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,2169.0,4.989249464254044,0.019061349533032512,0.04220954751565387,1.3333333333333333,3.8,0.0,100.0
2.0,1.0,1.0,1.0,47.67701504957937,-122.33084774780092,25.0,9.0,1.0,2.0,2.0,337.0,81.0,2.48,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,6.0,3050.0,7.861029156192311,0.05341411870472257,0.0019733129355330448,1.0,2.0,31.3953488372093,109.0
2.0,1.0,1.0,1.5,47.688265547431456,-122.33585552400169,25.0,9.0,1.0,1.0,0.0,306.0,42.0,0.77,86.0,9.0,8.0,10.0,10.0,9.0,9.0,12.0,0.0,15.0,891.0,9.113610637355288,0.06466461655681144,0.006981089136303353,1.0,5.0,48.275862068965516,60.0
6.0,3.0,3.0,3.0,47.686145006907466,-122.3321849751381,25.0,9.0,0.0,3.0,11.0,286.0,37.0,1.62,93.0,9.0,10.0,9.0,10.0,9.0,9.0,12.0,0.0,12.0,2783.0,8.873898045452982,0.06254407603282175,0.003310540272721596,1.5,1.7142857142857142,21.51162790697674,249.0
7.0,3.0,3.0,3.0,47.68532672168496,-122.34238907846724,25.0,9.0,0.0,2.0,0.0,155.0,2.0,0.07,100.0,10.0,10.0,9.0,10.0,10.0,10.0,12.0,0.0,19.0,1541.0,8.816755803171853,0.06172579081031415,0.013514643601851617,1.75,2.375,11.76470588235294,250.0
4.0,3.0,1.0,2.0,47.67330353871278,-122.32251297901789,25.0,9.0,0.0,26.0,0.0,153.0,1.0,0.04,91.0,10.0,10.0,10.0,8.0,10.0,8.0,12.0,0.0,6.0,1027.0,7.482968842328791,0.04970260783813529,0.0063614558474967,1.0,1.2,7.142857142857142,100.0
2.0,0.0,1.0,1.0,47.67803024358791,-122.32648504901016,25.0,0.0,0.0,1.0,8.0,321.0,3.0,1.55,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,22.0,2956.0,7.984222836932286,0.054429312713267564,0.002389385855224191,2.0,7.333333333333333,1.8181818181818181,74.0
4.0,2.0,2.0,1.0,47.68415690977499,-122.32597215420334,25.0,9.0,0.0,3.0,30.0,365.0,1.0,0.03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,71.0,8.665360819517787,0.060555978900346474,0.0029022806620417896,1.3333333333333333,2.8,7.692307692307692,235.0
5.0,2.0,2.0,1.0,47.67373141398342,-122.3345713117135,25.0,0.0,0.0,3.0,30.0,361.0,4.0,0.23,95.0,10.0,9.0,10.0,10.0,9.0,10.0,12.0,0.0,14.0,1749.0,7.498268253026709,0.05013048310877366,0.005696876848119814,1.6666666666666667,2.3333333333333335,12.121212121212121,99.0
3.0,1.0,1.0,1.0,47.68976769740704,-122.33464655022172,25.0,9.0,1.0,1.0,0.0,277.0,56.0,1.97,92.0,9.0,9.0,9.0,10.0,10.0,10.0,12.0,0.0,19.0,2426.0,9.277971992841294,0.0661667665323975,0.005772115356336371,1.5,4.75,27.05314009661836,96.0
4.0,1.0,2.0,1.0,47.67467646855027,-122.3334961915704,25.0,9.0,0.0,1.0,6.0,253.0,41.0,5.62,94.0,9.0,9.0,9.0,10.0,10.0,9.0,12.0,0.0,13.0,2075.0,7.601606179619149,0.05107553767562223,0.00462175670502063,2.0,2.6,7.167832167832168,92.0
4.0,1.0,2.0,1.0,47.6733577759528,-122.32732533007768,25.0,0.0,0.0,2.0,21.0,55.0,6.0,2.14,97.0,9.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,16.0,1149.0,7.463072476659643,0.04975684507815714,0.001549104787699207,2.0,3.2,2.6785714285714284,85.0
4.0,1.0,2.0,1.0,47.67491183579188,-122.3252380951683,25.0,9.0,1.0,1.0,0.0,121.0,11.0,1.51,96.0,10.0,9.0,10.0,10.0,10.0,9.0,12.0,0.0,14.0,2752.0,7.644282720850967,0.05131090491723711,0.0036363396970813255,2.0,2.8,6.832298136645963,55.0
4.0,1.0,1.0,1.0,47.67431014975748,-122.32266007737906,25.0,9.0,1.0,2.0,23.0,228.0,5.0,1.42,92.0,8.0,8.0,8.0,8.0,10.0,9.0,12.0,0.0,26.0,3088.0,7.5931632772352415,0.05070921888283664,0.006214357486328481,2.0,5.2,3.289473684210526,55.0
2.0,1.0,1.0,1.0,47.67708443743182,-122.3235236075421,25.0,0.0,1.0,1.0,30.0,365.0,1.0,0.36,80.0,10.0,10.0,10.0,10.0,10.0,8.0,12.0,0.0,8.0,1214.0,7.894308434804204,0.05348350655717837,0.0053508273232836245,1.0,2.6666666666666665,2.173913043478261,80.0
4.0,1.0,1.0,1.0,47.67452613236305,-122.33347301523406,25.0,0.0,0.0,2.0,30.0,365.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,1637.0,7.584896747012884,0.05092520148840407,0.004598580368678995,2.0,3.0,0.0,195.0
6.0,2.0,3.0,1.0,47.682260605449805,-122.34344999894368,25.0,0.0,0.0,3.0,30.0,179.0,135.0,2.51,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,2479.0,8.485349460969134,0.058659674575160636,0.014575564078299408,2.0,2.0,51.724137931034484,145.0
4.0,2.0,2.0,1.0,47.67556915343221,-122.33277302821662,25.0,0.0,0.0,3.0,14.0,346.0,55.0,2.76,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,18.0,2074.0,7.7001407694108694,0.05196822255756217,0.003898593351237878,1.3333333333333333,3.6,19.23076923076923,180.0
2.0,1.0,1.0,1.0,47.67650239365669,-122.3255527604734,25.0,0.0,1.0,1.0,30.0,365.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,393.0,7.818933731229391,0.05290146278204588,0.00332167439198372,1.0,4.0,0.0,50.0
4.0,2.0,3.0,1.0,47.67535854285697,-122.33338452656102,25.0,0.0,0.0,2.0,30.0,362.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,16.0,1916.0,7.677200154918327,0.05175761198232465,0.004510091695635765,1.3333333333333333,3.2,0.0,160.0
5.0,2.0,3.0,1.0,47.676058121940336,-122.3232793465981,25.0,9.0,0.0,2.0,0.0,153.0,5.0,1.01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,2854.0,7.782299368249328,0.05245719106569169,0.005595088267284609,1.6666666666666667,2.0,4.504504504504504,140.0
2.0,1.0,1.0,1.0,47.6763382443755,-122.3295859349241,25.0,9.0,1.0,2.0,30.0,365.0,14.0,2.06,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,54.0,7.787618307505408,0.052737313500855976,0.0007115000587134546,1.0,5.0,6.481481481481481,140.0
2.0,1.0,1.0,1.0,47.67805610107565,-122.32224559220342,25.0,0.0,1.0,1.0,15.0,142.0,107.0,7.02,97.0,10.0,9.0,10.0,10.0,9.0,10.0,12.0,0.0,18.0,1572.0,8.010050137453593,0.054455170201002545,0.0066288426619678376,1.0,6.0,15.028089887640451,40.0
2.0,1.0,1.0,1.0,47.68770668079719,-122.33577771632416,25.0,9.0,0.0,2.0,29.0,269.0,2.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,1199.0,9.051427211945645,0.0641057499225468,0.006903281458775723,1.0,5.666666666666667,0.9523809523809523,145.0
4.0,2.0,2.0,1.0,47.690448568469705,-122.34218739501554,25.0,9.0,0.0,3.0,30.0,365.0,22.0,0.65,94.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,1960.0,9.382013195392851,0.0668476375950604,0.01331296015015937,1.3333333333333333,3.0,29.333333333333332,225.0
4.0,2.0,3.0,1.5,47.67552250956003,-122.32429765119242,25.0,13.0,0.0,1.0,0.0,1.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,21.0,1901.0,7.716921968064206,0.051921578685387715,0.00457678367295955,1.3333333333333333,4.2,0.0,325.0
5.0,2.0,3.0,2.0,47.67232266670014,-122.3219423188122,25.0,9.0,0.0,1.0,30.0,365.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,2747.0,7.378878523979407,0.048721735825495216,0.006932116053178561,1.6666666666666667,2.8333333333333335,0.0,199.0
7.0,3.0,1.0,1.0,47.6853297927933,-122.32485184323632,25.0,0.0,0.0,4.0,3.0,338.0,1.0,0.12,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,11.0,1690.0,8.800141049643196,0.061728861918652456,0.004022591629066596,1.75,1.375,4.545454545454546,450.0
4.0,2.0,2.0,1.0,47.68378067083367,-122.34201281887876,25.0,9.0,0.0,4.0,0.0,18.0,28.0,0.62,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,2478.0,8.643350497318124,0.06017973995902537,0.013138384013373638,1.3333333333333333,3.0,38.88888888888889,175.0
12.0,6.0,6.0,3.0,47.683544739522105,-122.33091114440992,25.0,9.0,0.0,4.0,16.0,335.0,5.0,0.18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,18.0,123.0,8.585727102107377,0.05994380864746063,0.0020367095445408268,1.7142857142857142,1.3846153846153846,17.857142857142854,550.0
7.0,3.0,5.0,2.0,47.6746899149564,-122.3324154804086,25.0,9.0,0.0,20.0,24.0,25.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,21.0,3089.0,7.602417222194052,0.051088984081758326,0.0035410455432156596,1.75,2.625,0.0,149.0
2.0,1.0,1.0,1.0,47.68587050244162,-122.32756703496166,25.0,0.0,0.0,3.0,3.0,318.0,1.0,0.25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,2339.0,8.849930166408729,0.062269571566972104,0.0013073999037231943,1.0,4.0,2.857142857142857,130.0
2.0,0.0,1.0,1.0,47.68009638486844,-122.32342106647218,25.0,0.0,0.0,1.0,0.0,309.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,26.0,1267.0,8.228174862169087,0.056495453993797184,0.005453368393204983,2.0,8.666666666666666,0.0,85.0
4.0,3.0,3.0,1.0,47.67314448957891,-122.32595311079731,25.0,9.0,0.0,4.0,0.0,148.0,1.0,0.21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,2753.0,7.445064246580558,0.04954355870426497,0.002921324068068998,1.0,2.8,3.2258064516129035,300.0
6.0,3.0,3.0,1.5,47.67659658889269,-122.33077592567152,25.0,9.0,0.0,2.0,2.0,236.0,92.0,2.3,97.0,9.0,9.0,10.0,10.0,10.0,9.0,12.0,0.0,12.0,1965.0,7.8146496497724485,0.052995658018048175,0.0019014908061336655,1.5,1.7142857142857142,38.333333333333336,79.0
2.0,1.0,1.0,1.0,47.67644022102626,-122.32749326587074,25.0,9.0,1.0,2.0,5.0,340.0,11.0,2.77,89.0,9.0,9.0,9.0,10.0,10.0,9.0,12.0,0.0,7.0,256.0,7.804283354019512,0.052839290151617035,0.0013811689946408023,1.0,2.3333333333333335,3.832752613240418,59.0
2.0,1.0,1.0,1.0,47.68427307787124,-122.32661592202152,25.0,9.0,0.0,2.0,30.0,365.0,4.0,0.09,95.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,40.0,8.67582483764968,0.060672146996594734,0.002258512843866356,1.0,4.666666666666667,21.05263157894737,140.0
2.0,1.0,1.0,1.5,47.67030660259595,-122.33909515157718,25.0,9.0,1.0,1.0,9.0,245.0,34.0,0.9,97.0,10.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,1154.0,7.135064003376665,0.046705671721305464,0.010220716711799582,1.0,6.333333333333333,34.0,60.0
8.0,3.0,5.0,2.5,47.67571998823421,-122.33217677470728,25.0,9.0,0.0,3.0,0.0,114.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,1370.0,7.716720833072623,0.0521190573595689,0.0033023398418947636,2.0,1.8888888888888888,0.0,215.0
5.0,2.0,2.0,1.5,47.67853735891897,-122.32501336391968,25.0,9.0,0.0,1.0,5.0,91.0,48.0,4.36,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,16.0,2990.0,8.046943056352477,0.05493642804432852,0.0038610709457032044,1.6666666666666667,2.6666666666666665,10.762331838565023,100.0
2.0,1.0,1.0,1.5,47.68724567609187,-122.33469570235958,25.0,9.0,1.0,1.0,8.0,316.0,30.0,0.46,96.0,10.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,888.0,8.998167192603384,0.06364474521722485,0.005821267494198423,1.0,5.0,53.57142857142857,40.0
4.0,1.0,2.0,1.0,47.67345533950756,-122.33721207525872,25.0,9.0,1.0,1.0,30.0,365.0,3.0,0.63,93.0,9.0,10.0,8.0,9.0,10.0,10.0,12.0,0.0,9.0,2193.0,7.47513944094152,0.04985440863291757,0.008337640393335732,2.0,1.8,4.109589041095891,99.0
2.0,1.0,1.0,1.5,47.68713059269259,-122.3345137442024,25.0,9.0,1.0,1.0,0.0,124.0,18.0,0.72,93.0,9.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,314.0,8.985111828437631,0.06352966181794528,0.005639309337013287,1.0,4.0,21.951219512195124,45.0
3.0,1.0,2.0,1.0,47.68833692633032,-122.34390742968702,25.0,0.0,0.0,2.0,25.0,360.0,78.0,4.57,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,13.0,804.0,9.15992119700494,0.06473599545567765,0.015032994821638113,1.5,3.25,16.70235546038544,75.0
2.0,0.0,1.0,1.0,47.67611450487329,-122.33243806911608,25.0,0.0,0.0,2.0,0.0,247.0,25.0,3.39,96.0,9.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,1190.0,7.760551283150823,0.05251357399864531,0.0035636342506961682,2.0,4.666666666666667,7.163323782234957,119.0
2.0,1.0,2.0,1.0,47.67132207415538,-122.336826764107,25.0,9.0,1.0,1.0,30.0,365.0,1.0,0.22,80.0,8.0,10.0,10.0,10.0,10.0,8.0,12.0,0.0,7.0,188.0,7.237200692868858,0.04772114328073229,0.007952329241618372,1.0,2.3333333333333335,3.125,99.0
6.0,3.0,3.0,1.0,47.67478054084144,-122.3246218215553,25.0,9.0,0.0,2.0,0.0,121.0,2.0,0.45,90.0,9.0,8.0,10.0,10.0,10.0,9.0,12.0,0.0,15.0,2464.0,7.63298495656304,0.051179609966794715,0.004252613310086417,1.5,2.142857142857143,3.6363636363636362,225.0
2.0,1.0,1.0,1.0,47.68190776442436,-122.32785335416446,25.0,0.0,0.0,1.0,30.0,149.0,47.0,3.25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,1108.0,8.409569380322539,0.058306833549714554,0.0010210807009229939,1.0,4.666666666666667,14.029850746268655,85.0
4.0,2.0,2.0,1.0,47.675139184967584,-122.33328389067924,25.0,0.0,0.0,4.0,30.0,365.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,87.0,7.652762442312644,0.05153825409293944,0.004409455813856766,1.3333333333333333,3.0,0.0,135.0
